mc_number,mc_number_anon,doi,Journal,doi_article_prefix,container.title,published.print,issue,title,volume,author,issn,year,match,mc_prefix
AER-2017-1338,NA,10.1257/aer.20171338,AER,NA,American Economic Review,2019-01-01,1,"The Cyclicality of Sales, Regular and Effective Prices: Business Cycle and Policy Implications: Reply",109,,0002-8282,2019,TRUE,AER
AER-1.5.-1383,NA,10.1257/aer.111.5.1383,AER,NA,American Economic Review,2021-05-01,5,Auction Research Evolving: Theorems and Market Designs,111,,0002-8282,2021,TRUE,AER
AER-2017-0581,NA,10.1257/aer.20170581,AER,NA,American Economic Review,2020-01-01,1,Efficient Child Care Subsidies,110,,0002-8282,2020,TRUE,AER
AER-2017-0279,NA,10.1257/aer.20170279,AER,NA,American Economic Review,2019-05-01,5,"Religion, Division of Labor, and Conflict: Anti-Semitism in Germany over 600 Years",109,,0002-8282,2019,TRUE,AER
AER-2014-1766,NA,10.1257/aer.20141766,AER,NA,American Economic Review,2019-09-01,9,Slow Moving Debt Crises,109,,0002-8282,2019,TRUE,AER
AER-2015-0912,NA,10.1257/aer.20150912,AER,NA,American Economic Review,2018-10-01,10,Medical Care Spending and Labor Market Outcomes: Evidence from Workers’ Compensation Reforms,108,,0002-8282,2018,TRUE,AER
AER-2018-0609,NA,10.1257/aer.20180609,AER,NA,American Economic Review,2019-09-01,9,Pre-Event Trends in the Panel Event-Study Design,109,,0002-8282,2019,TRUE,AER
AER-2017-0133,NA,10.1257/aer.20170133,AER,NA,American Economic Review,2018-12-01,12,The Nexus of Monetary Policy and Shadow Banking in China,108,,0002-8282,2018,TRUE,AER
AER-2018-1052,NA,10.1257/aer.20181052,AER,NA,American Economic Review,2020-02-01,2,Online Privacy and Information Disclosure by Consumers,110,,0002-8282,2020,TRUE,AER
AER-0.6.-1921,NA,10.1257/aer.110.6.1921,AER,NA,American Economic Review,2020-06-01,6,REPORT OF INDEPENDENT AUDITOR,110,,0002-8282,2020,TRUE,AER
AER-2017-1787,NA,10.1257/aer.20171787,AER,NA,American Economic Review,2019-03-01,3,The Human Capital Stock: A Generalized Approach: Comment,109,,0002-8282,2019,TRUE,AER
AER-2017-0882,NA,10.1257/aer.20170882,AER,NA,American Economic Review,2019-03-01,3,Auctions with Limited Commitment,109,,0002-8282,2019,TRUE,AER
AER-4.6.-1515,NA,10.1257/aer.114.6.1515,AER,NA,American Economic Review,2024-06-01,6,Nobel Lecture: An Evolving Economic Force,114,,0002-8282,2024,TRUE,AER
AER-2018-1186,NA,10.1257/aer.20181186,AER,NA,American Economic Review,2020-08-01,8,Stability and Bayesian Consistency in Two-Sided Markets,110,,0002-8282,2020,TRUE,AER
AER-2017-1764,NA,10.1257/aer.20171764,AER,NA,American Economic Review,2019-10-01,10,Failures in Contingent Reasoning: The Role of Uncertainty,109,,0002-8282,2019,TRUE,AER
AER-2016-1925,NA,10.1257/aer.20161925,AER,NA,American Economic Review,2019-12-01,12,Occupations and Import Competition: Evidence from Denmark,109,,0002-8282,2019,TRUE,AER
AER-2022-0665,NA,10.1257/aer.20220665,AER,NA,American Economic Review,2025-12-01,12,Strategic Voting in Two-Party Legislative Elections,115,,0002-8282,2025,TRUE,AER
AER-2018-0310,NA,10.1257/aer.20180310,AER,NA,American Economic Review,2019-08-01,8,Identification of and Correction for Publication Bias,109,,0002-8282,2019,TRUE,AER
AER-2021-0879,NA,10.1257/aer.20210879,AER,NA,American Economic Review,2022-09-01,9,Experimental Cost of Information,112,,0002-8282,2022,TRUE,AER
AER-2015-0004,NA,10.1257/aer.20150004,AER,NA,American Economic Review,2021-11-01,11,Bargaining under the Illusion of Transparency,111,,0002-8282,2021,TRUE,AER
AER-2020-1098,NA,10.1257/aer.20201098,AER,NA,American Economic Review,2022-06-01,6,Screening Inattentive Buyers,112,,0002-8282,2022,TRUE,AER
AER-2023-0430,NA,10.1257/aer.20230430,AER,NA,American Economic Review,2024-09-01,9,Comparisons of Signals,114,,0002-8282,2024,TRUE,AER
AER-2015-1182,NA,10.1257/aer.20151182,AER,NA,American Economic Review,2019-03-01,3,Quality Overprovision in Cable Television Markets,109,,0002-8282,2019,TRUE,AER
AER-2017-0416,NA,10.1257/aer.20170416,AER,NA,American Economic Review,2018-11-01,11,The Logic of Insurgent Electoral Violence,108,,0002-8282,2018,TRUE,AER
AER-2015-1422,NA,10.1257/aer.20151422,AER,NA,American Economic Review,2019-04-01,4,Beyond Truth-Telling: Preference Estimation with Centralized School Choice and College Admissions,109,,0002-8282,2019,TRUE,AER
AER-2020-1214,NA,10.1257/aer.20201214,AER,NA,American Economic Review,2021-06-01,6,Digital Dystopia,111,,0002-8282,2021,TRUE,AER
AER-2022-1578,NA,10.1257/aer.20221578,AER,NA,American Economic Review,2023-11-01,11,Who Controls the Agenda Controls the Legislature,113,,0002-8282,2023,TRUE,AER
AER-2023-0914,NA,10.1257/aer.20230914,AER,NA,American Economic Review,2024-08-01,8,Buying from a Group,114,,0002-8282,2024,TRUE,AER
AER-2014-1558,NA,10.1257/aer.20141558,AER,NA,American Economic Review,2018-07-01,7,The Twin Ds: Optimal Default and Devaluation,108,,0002-8282,2018,TRUE,AER
AER-2016-0600,NA,10.1257/aer.20160600,AER,NA,American Economic Review,2019-02-01,2,The Taxing Deed of Globalization,109,,0002-8282,2019,TRUE,AER
AER-2017-1553,NA,10.1257/aer.20171553,AER,NA,American Economic Review,2020-02-01,2,Strategyproof Choice of Social Acts,110,,0002-8282,2020,TRUE,AER
AER-2015-0993,NA,10.1257/aer.20150993,AER,NA,American Economic Review,2018-07-01,7,Backward Induction in the Wild? Evidence from Sequential Voting in the US Senate,108,,0002-8282,2018,TRUE,AER
AER-2017-0299,NA,10.1257/aer.20170299,AER,NA,American Economic Review,2018-10-01,10,Evaluating Strategic Forecasters,108,,0002-8282,2018,TRUE,AER
AER-2018-0288,NA,10.1257/aer.20180288,AER,NA,American Economic Review,2019-03-01,3,How Do Individuals Repay Their Debt? The Balance-Matching Heuristic,109,,0002-8282,2019,TRUE,AER
AER-2015-1684,NA,10.1257/aer.20151684,AER,NA,American Economic Review,2019-05-01,5,Wealth Distribution and Social Mobility in the US: A Quantitative Approach,109,,0002-8282,2019,TRUE,AER
AER-2016-1151,NA,10.1257/aer.20161151,AER,NA,American Economic Review,2018-08-01,8,From Final Goods to Inputs: The Protectionist Effect of Rules of Origin,108,,0002-8282,2018,TRUE,AER
AER-2016-0524,NA,10.1257/aer.20160524,AER,NA,American Economic Review,2018-06-01,6,Will a Five-Minute Discussion Change Your Mind? A Countrywide Experiment on Voter Choice in France,108,,0002-8282,2018,TRUE,AER
AER-2021-0240,NA,10.1257/aer.20210240,AER,NA,American Economic Review,2022-06-01,6,Efficient Matching in the School Choice Problem,112,,0002-8282,2022,TRUE,AER
AER-2018-0601,NA,10.1257/aer.20180601,AER,NA,American Economic Review,2020-01-01,1,Diffusion Games,110,,0002-8282,2020,TRUE,AER
AER-2017-1919,NA,10.1257/aer.20171919,AER,NA,American Economic Review,2019-03-01,3,Research and the Approval Process: The Organization of Persuasion,109,,0002-8282,2019,TRUE,AER
AER-2021-0083,NA,10.1257/aer.20210083,AER,NA,American Economic Review,2022-02-01,2,Consumer Information and the Limits to Competition,112,,0002-8282,2022,TRUE,AER
AER-2023-1597,NA,10.1257/aer.20231597,AER,NA,American Economic Review,2025-06-01,6,Optimal Security Design for Risk-Averse Investors,115,,0002-8282,2025,TRUE,AER
AER-2014-1745,NA,10.1257/aer.20141745,AER,NA,American Economic Review,2018-08-01,8,"Firms, Informality, and Development: Theory and Evidence from Brazil",108,,0002-8282,2018,TRUE,AER
AER-3.6.-1686,NA,10.1257/aer.113.6.1686,AER,NA,American Economic Review,2023-06-01,6,Report of Independent Auditor,113,,0002-8282,2023,TRUE,AER
AER-2018-1396,NA,10.1257/aer.20181396,AER,NA,American Economic Review,2020-06-01,6,Expert-Captured Democracies,110,,0002-8282,2020,TRUE,AER
AER-2016-1605,NA,10.1257/aer.20161605,AER,NA,American Economic Review,2018-04-01,4-5,"Family Ruptures, Stress, and the Mental Health of the Next Generation: Reply",108,,0002-8282,2018,TRUE,AER
AER-2014-0647,NA,10.1257/aer.20140647,AER,NA,American Economic Review,2018-02-01,2,Export Destinations and Input Prices,108,,0002-8282,2018,TRUE,AER
AER-2016-1720,NA,10.1257/aer.20161720,AER,NA,American Economic Review,2019-08-01,8,"Frictions in a Competitive, Regulated Market: Evidence from Taxis",109,,0002-8282,2019,TRUE,AER
AER-2019-0390,NA,10.1257/aer.20190390,AER,NA,American Economic Review,2021-02-01,2,A Theory of Chosen Preferences,111,,0002-8282,2021,TRUE,AER
AER-0.7.-1937,NA,10.1257/aer.110.7.1937,AER,NA,American Economic Review,2020-07-01,7,Field Experiments and the Practice of Economics,110,,0002-8282,2020,TRUE,AER
AER-2016-0232,NA,10.1257/aer.20160232,AER,NA,American Economic Review,2019-02-01,2,Fairness and Frictions: The Impact of Unequal Raises on Quit Behavior,109,,0002-8282,2019,TRUE,AER
AER-2017-2043,NA,10.1257/aer.20172043,AER,NA,American Economic Review,2019-06-01,6,Tax Evasion and Inequality,109,,0002-8282,2019,TRUE,AER
AER-2013-0570,NA,10.1257/aer.20130570,AER,NA,American Economic Review,2018-02-01,2,Do Higher Corporate Taxes Reduce Wages? Micro Evidence from Germany,108,,0002-8282,2018,TRUE,AER
AER-2020-0505,NA,10.1257/aer.20200505,AER,NA,American Economic Review,2022-08-01,8,Sentiment and Speculation in a Market with Heterogeneous Beliefs,112,,0002-8282,2022,TRUE,AER
AER-2018-0998,NA,10.1257/aer.20180998,AER,NA,American Economic Review,2019-11-01,11,Liquidity Sentiments,109,,0002-8282,2019,TRUE,AER
AER-2016-0409,NA,10.1257/aer.20160409,AER,NA,American Economic Review,2019-06-01,6,Does Incomplete Spanning in International Financial Markets Help to Explain Exchange Rates?,109,,0002-8282,2019,TRUE,AER
AER-2016-1014,NA,10.1257/aer.20161014,AER,NA,American Economic Review,2018-12-01,12,"Health Care Access, Costs, and Treatment Dynamics: Evidence from <i>In Vitro</i> Fertilization",108,,0002-8282,2018,TRUE,AER
AER-2015-1231,NA,10.1257/aer.20151231,AER,NA,American Economic Review,2019-07-01,7,"Disability Benefits, Consumption Insurance, and Household Labor Supply",109,,0002-8282,2019,TRUE,AER
AER-2014-0989,NA,10.1257/aer.20140989,AER,NA,American Economic Review,2018-01-01,1,Unemployment Insurance as a Housing Market Stabilizer,108,,0002-8282,2018,TRUE,AER
AER-2013-0025,NA,10.1257/aer.20130025,AER,NA,American Economic Review,2018-08-01,8,Endogenous Disasters,108,,0002-8282,2018,TRUE,AER
AER-2016-0789,NA,10.1257/aer.20160789,AER,NA,American Economic Review,2018-08-01,8,Violence and Risk Preference: Experimental Evidence from Afghanistan: Comment,108,,0002-8282,2018,TRUE,AER
AER-2017-1218,NA,10.1257/aer.20171218,AER,NA,American Economic Review,2018-07-01,7,Consumer Price Search and Platform Design in Internet Commerce,108,,0002-8282,2018,TRUE,AER
AER-2016-1218,NA,10.1257/aer.20161218,AER,NA,American Economic Review,2019-11-01,11,Expecting the Unexpected: Emissions Uncertainty and Environmental Market Design,109,,0002-8282,2019,TRUE,AER
AER-2018-0946,NA,10.1257/aer.20180946,AER,NA,American Economic Review,2020-01-01,1,"Regulating Innovation with Uncertain Quality: Information, Risk, and Access in Medical Devices",110,,0002-8282,2020,TRUE,AER
AER-2016-0945,NA,10.1257/aer.20160945,AER,NA,American Economic Review,2018-08-01,8,Inference in Regression Discontinuity Designs with a Discrete Running Variable,108,,0002-8282,2018,TRUE,AER
AER-2022-1149,NA,10.1257/aer.20221149,AER,NA,American Economic Review,2024-02-01,2,Prolonged Learning and Hasty Stopping: The Wald Problem with Ambiguity,114,,0002-8282,2024,TRUE,AER
AER-2023-0114,NA,10.1257/aer.20230114,AER,NA,American Economic Review,2024-08-01,8,Repeated Trading: Transparency and Market Structure,114,,0002-8282,2024,TRUE,AER
AER-2018-0145,NA,10.1257/aer.20180145,AER,NA,American Economic Review,2019-05-01,5,Monetary Policy and Rational Asset Price Bubbles: Comment,109,,0002-8282,2019,TRUE,AER
AER-2020-1817,NA,10.1257/aer.20201817,AER,NA,American Economic Review,2021-12-01,12,Delegation in Veto Bargaining,111,,0002-8282,2021,TRUE,AER
AER-2016-0131,NA,10.1257/aer.20160131,AER,NA,American Economic Review,2018-09-01,9,The Market for Used Capital: Endogenous Irreversibility and Reallocation over the Business Cycle,108,,0002-8282,2018,TRUE,AER
AER-2018-0688,NA,10.1257/aer.20180688,AER,NA,American Economic Review,2019-07-01,7,Deliberately Stochastic,109,,0002-8282,2019,TRUE,AER
AER-2017-1840,NA,10.1257/aer.20171840,AER,NA,American Economic Review,2019-10-01,10,Equilibrium Effects of Firm Subsidies,109,,0002-8282,2019,TRUE,AER
AER-2017-0116,NA,10.1257/aer.20170116,AER,NA,American Economic Review,2019-02-01,2,Learning to Coordinate: A Study in Retail Gasoline,109,,0002-8282,2019,TRUE,AER
AER-2014-0202,NA,10.1257/aer.20140202,AER,NA,American Economic Review,2018-12-01,12,Identifying Industry Margins with Price Constraints: Structural Estimation on Pharmaceuticals,108,,0002-8282,2018,TRUE,AER
AER-2015-1184,NA,10.1257/aer.20151184,AER,NA,American Economic Review,2018-04-01,4-5,Team-Specific Capital and Innovation,108,,0002-8282,2018,TRUE,AER
AER-2017-1829,NA,10.1257/aer.20171829,AER,NA,American Economic Review,2019-10-01,10,The Dynamics of Discrimination: Theory and Evidence,109,,0002-8282,2019,TRUE,AER
AER-9.4.-1197,NA,10.1257/aer.109.4.1197,AER,NA,American Economic Review,2019-04-01,4,Public Debt and Low Interest Rates,109,,0002-8282,2019,TRUE,AER
AER-2.5.-1395,NA,10.1257/aer.112.5.1395,AER,NA,American Economic Review,2022-05-01,5,A Special Introduction,112,,0002-8282,2022,TRUE,AER
AER-2017-1438,NA,10.1257/aer.20171438,AER,NA,American Economic Review,2019-04-01,4,"(Mis)Allocation, Market Power, and Global Oil Extraction",109,,0002-8282,2019,TRUE,AER
AER-2017-1534,NA,10.1257/aer.20171534,AER,NA,American Economic Review,2019-09-01,9,Bayesian Identification: A Theory for State-Dependent Utilities,109,,0002-8282,2019,TRUE,AER
AER-2021-0626,NA,10.1257/aer.20210626,AER,NA,American Economic Review,2022-06-01,6,Bargaining with Mechanisms,112,,0002-8282,2022,TRUE,AER
AER-0.7.-1974,NA,10.1257/aer.110.7.1974,AER,NA,American Economic Review,2020-07-01,7,"Experimentation, Innovation, and Economics",110,,0002-8282,2020,TRUE,AER
AER-2018-0568,NA,10.1257/aer.20180568,AER,NA,American Economic Review,2019-08-01,8,Paying for Kidneys? A Randomized Survey and Choice Experiment,109,,0002-8282,2019,TRUE,AER
AER-2016-1343,NA,10.1257/aer.20161343,AER,NA,American Economic Review,2019-06-01,6,Subsidies and Time Discounting in New Technology Adoption: Evidence from Solar Photovoltaic Systems,109,,0002-8282,2019,TRUE,AER
AER-2017-0334,NA,10.1257/aer.20170334,AER,NA,American Economic Review,2019-04-01,4,Selling to Advised Buyers,109,,0002-8282,2019,TRUE,AER
AER-2016-1048,NA,10.1257/aer.20161048,AER,NA,American Economic Review,2018-04-01,4-5,Corporate Finance and Monetary Policy,108,,0002-8282,2018,TRUE,AER
AER-2022-1247,NA,10.1257/aer.20221247,AER,NA,American Economic Review,2023-10-01,10,"Optimal Insurance: Dual Utility, Random Losses, and Adverse Selection",113,,0002-8282,2023,TRUE,AER
AER-2016-0576,NA,10.1257/aer.20160576,AER,NA,American Economic Review,2019-05-01,5,Walk on the Wild Side: Temporarily Unstable Paths and Multiplicative Sunspots,109,,0002-8282,2019,TRUE,AER
AER-2016-0042,NA,10.1257/aer.20160042,AER,NA,American Economic Review,2018-03-01,3,Monetary Policy According to HANK,108,,0002-8282,2018,TRUE,AER
AER-2017-1112,NA,10.1257/aer.20171112,AER,NA,American Economic Review,2019-04-01,4,Disrupting Education? Experimental Evidence on Technology-Aided Instruction in India,109,,0002-8282,2019,TRUE,AER
AER-2016-0613,NA,10.1257/aer.20160613,AER,NA,American Economic Review,2018-09-01,9,Equal but Inequitable: Who Benefits from Gender-Neutral Tenure Clock Stopping Policies?,108,,0002-8282,2018,TRUE,AER
AER-2014-1374,NA,10.1257/aer.20141374,AER,NA,American Economic Review,2018-09-01,9,In Search of Labor Demand,108,,0002-8282,2018,TRUE,AER
AER-2017-1937,NA,10.1257/aer.20171937,AER,NA,American Economic Review,2019-05-01,5,"Payroll Taxes, Firm Behavior, and Rent Sharing: Evidence from a Young Workers' Tax Cut in Sweden",109,,0002-8282,2019,TRUE,AER
AER-2016-1495,NA,10.1257/aer.20161495,AER,NA,American Economic Review,2018-03-01,3,The “Pupil” Factory: Specialization and the Production of Human Capital in Schools,108,,0002-8282,2018,TRUE,AER
AER-2019-1950,NA,10.1257/aer.20191950,AER,NA,American Economic Review,2025-02-01,2,Robust Monopoly Regulation,115,,0002-8282,2025,TRUE,AER
AER-2023-1407,NA,10.1257/aer.20231407,AER,NA,American Economic Review,2025-09-01,9,Test-Optional Admissions,115,,0002-8282,2025,TRUE,AER
AER-2020-0780,NA,10.1257/aer.20200780,AER,NA,American Economic Review,2023-08-01,8,The Political Economy of International Regulatory Cooperation,113,,0002-8282,2023,TRUE,AER
AER-2018-0608,NA,10.1257/aer.20180608,AER,NA,American Economic Review,2019-11-01,11,The Paradox of Global Thrift,109,,0002-8282,2019,TRUE,AER
AER-2019-0185,NA,10.1257/aer.20190185,AER,NA,American Economic Review,2023-05-01,5,The Cost of Information: The Case of Constant Marginal Costs,113,,0002-8282,2023,TRUE,AER
AER-2018-1897,NA,10.1257/aer.20181897,AER,NA,American Economic Review,2019-10-01,10,Quantifying Information and Uncertainty,109,,0002-8282,2019,TRUE,AER
AER-2021-0220,NA,10.1257/aer.20210220,AER,NA,American Economic Review,2022-08-01,8,Supply Network Formation and Fragility,112,,0002-8282,2022,TRUE,AER
AER-3.6.-1395,NA,10.1257/aer.113.6.1395,AER,NA,American Economic Review,2023-06-01,6,Presidential Address: Does Monetary Policy Matter? The Narrative Approach after 35 Years,113,,0002-8282,2023,TRUE,AER
AER-2021-0710,NA,10.1257/aer.20210710,AER,NA,American Economic Review,2023-10-01,10,Regulation Design in Insurance Markets,113,,0002-8282,2023,TRUE,AER
AER-2017-0458,NA,10.1257/aer.20170458,AER,NA,American Economic Review,2019-04-01,4,Alcohol and Self-Control: A Field Experiment in India,109,,0002-8282,2019,TRUE,AER
AER-2016-1965,NA,10.1257/aer.20161965,AER,NA,American Economic Review,2018-12-01,12,"Market Integration, Demand, and the Growth of Firms: Evidence From a Natural Experiment in India",108,,0002-8282,2018,TRUE,AER
AER-2020-0988,NA,10.1257/aer.20200988,AER,NA,American Economic Review,2021-10-01,10,Projection of Private Values in Auctions,111,,0002-8282,2021,TRUE,AER
AER-2016-0284,NA,10.1257/aer.20160284,AER,NA,American Economic Review,2018-07-01,7,University Innovation and the Professor's Privilege,108,,0002-8282,2018,TRUE,AER
AER-2020-1529,NA,10.1257/aer.20201529,AER,NA,American Economic Review,2022-05-01,5,Effective Demand Failures and the Limits of Monetary Stabilization Policy,112,,0002-8282,2022,TRUE,AER
AER-2015-0210,NA,10.1257/aer.20150210,AER,NA,American Economic Review,2020-01-01,1,Positive Long-Run Capital Taxation: Chamley-Judd Revisited,110,,0002-8282,2020,TRUE,AER
AER-2016-0034,NA,10.1257/aer.20160034,AER,NA,American Economic Review,2019-01-01,1,Some Causal Effects of an Industrial Policy,109,,0002-8282,2019,TRUE,AER
AER-2018-0336,NA,10.1257/aer.20180336,AER,NA,American Economic Review,2019-07-01,7,The Sources of Capital Misallocation,109,,0002-8282,2019,TRUE,AER
AER-2015-0958,NA,10.1257/aer.20150958,AER,NA,American Economic Review,2019-07-01,7,The Political Legacy of Entertainment TV,109,,0002-8282,2019,TRUE,AER
AER-2018-0044,NA,10.1257/aer.20180044,AER,NA,American Economic Review,2019-03-01,3,"Familiarity Does Not Breed Contempt: Generosity, Discrimination, and Diversity in Delhi Schools",109,,0002-8282,2019,TRUE,AER
AER-2016-2015,NA,10.1257/aer.20162015,AER,NA,American Economic Review,2018-02-01,2,Intergenerational Mobility and Preferences for Redistribution,108,,0002-8282,2018,TRUE,AER
AER-2016-0328,NA,10.1257/aer.20160328,AER,NA,American Economic Review,2019-09-01,9,"Bargaining over Babies: Theory, Evidence, and Policy Implications",109,,0002-8282,2019,TRUE,AER
AER-2.6.-2083,NA,10.1257/aer.112.6.2083,AER,NA,American Economic Review,2022-06-01,6,REPORT OF INDEPENDENT AUDITOR,112,,0002-8282,2022,TRUE,AER
AER-5.6.-1787,NA,10.1257/aer.115.6.1787,AER,NA,American Economic Review,2025-06-01,6,Nobel Lecture: Paths to the Periphery,115,,0002-8282,2025,TRUE,AER
AER-2021-1025,NA,10.1257/aer.20211025,AER,NA,American Economic Review,2024-11-01,11,Generalized Social Marginal Welfare Weights Imply Inconsistent Comparisons of Tax Policies,114,,0002-8282,2024,TRUE,AER
AER-2018-0888,NA,10.1257/aer.20180888,AER,NA,American Economic Review,2020-06-01,6,Geographic Dispersion of Economic Shocks: Evidence from the Fracking Revolution: Comment,110,,0002-8282,2020,TRUE,AER
AER-3.5.-1143,NA,10.1257/aer.113.5.1143,AER,NA,American Economic Review,2023-05-01,5,"Nobel Lecture: Banking, Credit, and Economic Fluctuations",113,,0002-8282,2023,TRUE,AER
